sample_id,feature,block,n_finite,mean,median,standard_deviation,q25,q75,iqr,minimum,maximum,mean_minus_median,absolute_mean_minus_median
0,OES_bin_86,OES_bin,100,0.3278721732161845,0.0,0.4912155588304169,0.0,0.5656860532605363,0.5656860532605363,0.0,1.9759100649577,0.3278721732161845,0.3278721732161845
0,OES_bin_87,OES_bin,100,0.3094965480534428,0.0,0.5677555550168571,0.0,0.4602086601572816,0.4602086601572816,0.0,3.0021481262476786,0.3094965480534428,0.3094965480534428
0,OES_bin_88,OES_bin,100,0.25268608749111476,0.0,0.4293146571878618,0.0,0.39298284421846885,0.39298284421846885,0.0,2.0290036540219445,0.25268608749111476,0.25268608749111476
0,OES_bin_89,OES_bin,100,0.18158566346286079,0.0,0.36737902958229973,0.0,0.10648191103527127,0.10648191103527127,0.0,1.658114185818209,0.18158566346286079,0.18158566346286079
0,OES_bin_90,OES_bin,100,0.36454838318235194,0.0,0.5624662110537099,0.0,0.6360298765148054,0.6360298765148054,0.0,2.621770668420913,0.36454838318235194,0.36454838318235194
0,OES_bin_91,OES_bin,100,0.24243646494586113,0.0,0.4948941410868569,0.0,0.2242951813423265,0.2242951813423265,0.0,2.547901436245334,0.24243646494586113,0.24243646494586113
0,OES_bin_92,OES_bin,100,0.28188978483224353,0.0,0.5030749240409604,0.0,0.3896901314103773,0.3896901314103773,0.0,2.583400829636032,0.28188978483224353,0.28188978483224353
0,OES_bin_93,OES_bin,100,0.2601946596744128,0.0,0.4381403278754461,0.0,0.39309598813645674,0.39309598813645674,0.0,2.381380599422313,0.2601946596744128,0.2601946596744128
0,OES_bin_94,OES_bin,100,0.3142518848846577,0.0,0.5878603150730644,0.0,0.40509902155326966,0.40509902155326966,0.0,2.496839463449805,0.3142518848846577,0.3142518848846577
0,OES_bin_95,OES_bin,100,0.3582552833765898,0.12125019970771335,0.4465829594476529,0.0,0.707772175916306,0.707772175916306,0.0,1.8473705360331527,0.23700508366887646,0.23700508366887646
0,OES_bin_96,OES_bin,100,2.46668017229799,2.4944364866325968,0.9783772842570098,1.654458336725814,3.193608747945901,1.539150411220087,0.0,4.844954128559937,-0.027756314334606902,0.027756314334606902
0,OES_bin_97,OES_bin,100,1.2851722755003943,1.2129947066565776,0.9002853152537649,0.5074008188900969,1.885847287421642,1.3784464685315452,0.0,4.075612519140997,0.07217756884381665,0.07217756884381665
0,OES_bin_98,OES_bin,100,0.2506009975214665,0.0,0.41036989531417584,0.0,0.42002665404846956,0.42002665404846956,0.0,1.7703768227946686,0.2506009975214665,0.2506009975214665
0,OES_bin_99,OES_bin,100,0.26956626975253023,0.0,0.4586494867552373,0.0,0.48057545999002677,0.48057545999002677,0.0,1.9369442415182447,0.26956626975253023,0.26956626975253023
0,OES_bin_100,OES_bin,100,2.8933801357251396,2.8940143420396005,0.9759760628401621,2.3509793115994,3.422422669073616,1.071443357474216,0.0041710548507283,5.276072762748986,-0.0006342063144608723,0.0006342063144608723
0,OES_bin_101,OES_bin,100,9.581770939451518,9.7583144756215,1.03078856401057,8.89565452184134,10.36653167435351,1.4708771525121698,7.172074113893645,11.899584377083732,-0.17654353616998186,0.17654353616998186
0,OES_bin_102,OES_bin,100,1.0256610940279662,0.8083383398443382,0.8992849819180742,0.3290757421407755,1.554657898938463,1.2255821567976874,0.0,4.085001719492385,0.217322754183628,0.217322754183628
0,OES_bin_103,OES_bin,100,0.3020181047978247,0.0,0.47291439588590256,0.0,0.5809622074287433,0.5809622074287433,0.0,2.019128738354473,0.3020181047978247,0.3020181047978247
0,OES_bin_104,OES_bin,100,5.767671239534622,5.907427863461537,1.0144076439148395,5.162773188616576,6.589436171895333,1.4266629832787565,3.4303618495526624,7.891400099693373,-0.1397566239269148,0.1397566239269148
0,OES_bin_105,OES_bin,100,1.6589195893302804,1.4902268034670922,0.9678674531540845,0.8847938877833001,2.3747317335223825,1.4899378457390824,0.0,4.0902405101444055,0.16869278586318814,0.16869278586318814
0,OES_bin_106,OES_bin,100,0.3292623972195215,0.0,0.5462555972215647,0.0,0.5716125963867209,0.5716125963867209,0.0,2.144337709170564,0.3292623972195215,0.3292623972195215
0,OES_bin_107,OES_bin,100,0.1875591280474575,0.0,0.42079574580837154,0.0,0.205201652136203,0.205201652136203,0.0,2.549447982550064,0.1875591280474575,0.1875591280474575
0,OES_bin_108,OES_bin,100,0.23530964243152813,0.0,0.4631591471066912,0.0,0.23318654407156966,0.23318654407156966,0.0,2.25589381611875,0.23530964243152813,0.23530964243152813
0,OES_bin_109,OES_bin,100,0.27561447409601214,0.0,0.5452465170322834,0.0,0.41013203496068357,0.41013203496068357,0.0,2.9693745439294865,0.27561447409601214,0.27561447409601214
0,OES_bin_110,OES_bin,100,0.1833550208807997,0.0,0.38257777795889597,0.0,0.1983732017531435,0.1983732017531435,0.0,1.9356655699292928,0.1833550208807997,0.1833550208807997
0,OES_bin_111,OES_bin,100,0.20949646559490137,0.0,0.4680835045570355,0.0,0.0544223776409251,0.0544223776409251,0.0,2.250718246113348,0.20949646559490137,0.20949646559490137
0,OES_bin_112,OES_bin,100,0.27760673215779635,0.0,0.5371169063811974,0.0,0.43188577150091967,0.43188577150091967,0.0,2.4452678155317478,0.27760673215779635,0.27760673215779635
0,OES_bin_113,OES_bin,100,0.225429605693894,0.0,0.43892739549691284,0.0,0.2727136915299771,0.2727136915299771,0.0,2.3424946921375813,0.225429605693894,0.225429605693894
